date,close,high,low,open,volume,symbol
2018-12-14,27.317533493041992,27.662079336046556,27.1206496177183,27.36675352306102,463378,MMTC
2018-12-17,28.892597198486328,30.024674722328058,28.006623565811218,28.006623565811218,5301341,MMTC
2018-12-18,28.991039276123047,29.286363195957172,28.646493451234107,28.89259734363711,1446919,MMTC
2018-12-19,29.040260314941406,29.532468116889568,28.84337644311264,29.286364215915487,1025134,MMTC
2018-12-20,29.38480567932129,30.221559304702886,28.69571401662498,28.843375979310267,1783831,MMTC
2018-12-21,28.941818237304688,29.975455742908558,28.794156272968063,29.33558410141027,1054733,MMTC
2018-12-24,28.695714950561523,29.335584728105584,28.449611045535054,28.94181885558799,740077,MMTC
2018-12-26,28.892597198486328,29.13870108965295,28.105063620178925,28.6464933073197,961543,MMTC
2018-12-27,29.630908966064453,30.713766466160408,29.434025101456573,30.2215586822644,3044152,MMTC
2018-12-28,29.532466888427734,30.02467466990153,29.38480492951033,29.680128847345138,1285584,MMTC
2018-12-31,30.418441772460938,30.91064957420828,29.680130069839926,29.680130069839926,5039323,MMTC
2019-01-01,30.418441772460938,30.86142954508305,30.073895935713047,30.516883708335158,1990963,MMTC
2019-01-02,29.77857208251953,30.516883787044808,29.434026244882983,30.369221821664503,952424,MMTC
2019-01-03,29.581687927246094,30.270779595926435,29.43402596327852,29.77857179761869,866287,MMTC
2019-01-04,29.18792152404785,29.77857124661285,28.843375696082962,29.77857124661285,646332,MMTC
2019-01-07,29.18792152404785,29.827791274483385,29.04025956281253,29.53246735201274,840198,MMTC
2019-01-08,28.892597198486328,29.48324691281096,28.695713334503555,29.48324691281096,437535,MMTC
2019-01-09,28.449609756469727,29.18792143809588,28.055843901793853,29.089479505020986,623357,MMTC
2019-01-10,28.548051834106445,28.744935701253215,28.15428597743662,28.351167966959675,503542,MMTC
2019-01-11,29.040260314941406,29.630910052803948,28.79415641396733,29.3355842450608,1079545,MMTC
2019-01-14,29.040260314941406,29.187922280001104,28.64649444890763,29.040260314941406,477976,MMTC
2019-01-15,28.744935989379883,29.28636381302497,28.646494054819758,29.08947994390472,502446,MMTC
2019-01-16,28.695714950561523,29.43402666564093,28.49883295311462,28.794156888096868,800503,MMTC
2019-01-17,28.400390625,28.84337652138116,28.203506752636972,28.6464945266419,462998,MMTC
2019-01-18,28.154285430908203,28.548051279934285,27.90818154056394,28.548051279934285,385138,MMTC
2019-01-21,27.9574031829834,28.40039096224871,27.809741215769556,28.05584512033389,395753,MMTC
2019-01-22,27.563636779785156,27.957402643971626,27.219090944513095,27.957402643971626,422463,MMTC
2019-01-23,27.612855911254883,28.203505627149767,27.41597392437238,27.612855911254883,600213,MMTC
2019-01-24,27.465194702148438,27.809740535636827,27.219090803602978,27.711298600693894,442641,MMTC
2019-01-25,26.677663803100586,27.711299457916553,26.48077992712431,27.366753613769966,508498,MMTC
2019-01-28,26.037792205810547,26.726881968398267,25.791688316824146,26.726881968398267,498166,MMTC
2019-01-29,25.840909957885742,26.136233892069207,25.644026083347576,25.988571924977474,550900,MMTC
2019-01-30,25.988571166992188,26.33311699857303,25.594805307024252,25.988571166992188,635284,MMTC
2019-01-31,26.33311653137207,26.628440451702463,25.89012877325278,26.48077849153727,638601,MMTC
2019-02-01,26.037792205810547,26.776103872769745,25.742466412452668,26.480778079411866,638158,MMTC
2019-02-04,25.4471435546875,26.185455252342127,25.250259684263437,26.087013317130094,485823,MMTC
2019-02-05,24.610389709472656,25.6932472322142,24.265843878015296,25.6932472322142,483760,MMTC
2019-02-06,24.511947631835938,25.0041554231484,23.675194011080006,24.610389565623173,621902,MMTC
2019-02-07,24.46272850036621,24.905714402209593,24.16740268818017,24.61039046764734,392125,MMTC
2019-02-08,24.118181228637695,24.610389008813975,23.872077338549555,24.511947077253982,426150,MMTC
2019-02-11,23.822858810424805,24.413506681698713,23.478312967099164,24.21662468381534,493628,MMTC
2019-02-12,24.118181228637695,24.364285118725835,23.576753421493255,23.970519270109545,656691,MMTC
2019-02-14,27.268312454223633,28.20350613335393,23.724415972871203,23.82285790689116,2251239,MMTC
2019-02-15,25.93935203552246,27.268313501787137,25.64402622211709,27.268313501787137,1574572,MMTC
2019-02-18,25.151817321777344,26.08701287396912,24.954935332321615,25.988570940429398,499249,MMTC
2019-02-19,25.299482345581055,25.98857215737923,24.758052624571278,24.905714592983472,913772,MMTC
2019-02-20,25.4471435546875,25.742467482699855,25.151817749051407,25.151817749051407,472780,MMTC
2019-02-21,25.693246841430664,25.98857076240309,25.25025908234832,25.447142948079073,677114,MMTC
2019-02-22,26.283897399902344,26.43155936510148,25.693247661482022,25.742467690673816,1003677,MMTC
2019-02-25,25.988571166992188,26.33311699857303,25.693247241422167,26.185455035788017,699389,MMTC
2019-02-26,25.053377151489258,25.39792110086982,24.7580513522183,25.053377151489258,717642,MMTC
2019-02-27,24.7580509185791,25.64402454562667,24.41350509760958,25.151816766419834,844322,MMTC
2019-02-28,24.85649299621582,25.201038819212854,24.708831037109572,24.85649299621582,425946,MMTC
2019-03-01,26.23467445373535,26.480778345191826,25.10259692856031,25.10259692856031,1589658,MMTC
2019-03-05,28.49883270263672,28.744936605500165,25.84090980066198,26.28389757686569,2800936,MMTC
2019-03-06,28.400390625,29.384806231567598,28.25272865953961,29.286364295386086,3860169,MMTC
2019-03-07,27.7112979888916,28.548051600997297,27.563636028549116,28.351167735458183,932426,MMTC
2019-03-08,27.760520935058594,28.252728739739606,27.36675318921477,27.612857091555277,996352,MMTC
2019-03-11,28.30194854736328,28.548052447775135,27.71129881085008,27.7605207175067,868991,MMTC
2019-03-12,28.252727508544922,28.991039183392363,28.055843644202795,28.74493529177655,1095254,MMTC
2019-03-13,27.662078857421875,28.252728595549414,27.61285695063072,28.252728595549414,607506,MMTC
2019-03-14,27.563636779785156,27.85896070851907,27.268312851051245,27.711298744152113,538014,MMTC
2019-03-15,26.92376708984375,27.76052072705666,26.628441282673677,27.711298820383107,814429,MMTC
2019-03-18,26.776103973388672,27.21908984865464,26.579220110410237,26.874544027254217,471302,MMTC
2019-03-19,28.30194854736328,29.089480277631715,26.972987109614515,27.465194910438225,3571766,MMTC
2019-03-20,27.514415740966797,28.351167467541547,27.415973809127507,28.351167467541547,826133,MMTC
2019-03-22,27.514415740966797,27.957401617808074,27.31753187728822,27.90818159070027,1239940,MMTC
2019-03-25,26.92376708984375,27.36675298416323,26.874545183170195,27.07142905461691,569288,MMTC
2019-03-26,27.514415740966797,28.203505508594453,27.366751904396025,27.711297727021694,1563126,MMTC
2019-03-27,27.36675262451172,27.809740390633245,27.07142869884652,27.563636493371003,1072223,MMTC
2019-03-28,27.514415740966797,27.80973965886098,27.415973809127507,27.514415740966797,648505,MMTC
2019-04-01,27.85896110534668,28.301948882381286,27.662079109260898,27.85896110534668,921690,MMTC
2019-04-02,27.662078857421875,28.10506475279971,27.36675304954623,27.957402787673765,654934,MMTC
2019-04-03,28.548051834106445,28.84337575720289,27.366752386473248,27.85896017671646,2563066,MMTC
2019-04-04,27.90818214416504,29.13870162250015,27.760520182289568,29.13870162250015,1975464,MMTC
2019-04-05,28.006624221801758,28.252728118732797,27.66207839057356,27.957402315841314,732965,MMTC
2019-04-08,27.760520935058594,28.154286803278648,27.465195125675724,28.154286803278648,859077,MMTC
2019-04-09,27.563636779785156,27.85896070851907,27.219090944513095,27.760520650690264,678747,MMTC
2019-04-10,27.465194702148438,27.957402499239354,27.366752767205504,27.366752767205504,732280,MMTC
2019-04-11,27.465194702148438,27.612856665750964,27.31753273854591,27.612856665750964,430496,MMTC
2019-04-12,27.662078857421875,28.154286659590863,27.465194985504777,27.80974082254782,1238545,MMTC
2019-04-15,27.7112979888916,28.154285747542765,27.514416000976183,27.76051989408823,1079080,MMTC
2019-04-16,27.563636779785156,28.006624550509777,27.465194844332604,27.711298744152113,486298,MMTC
2019-04-18,27.169870376586914,27.66207816646123,27.022208415149365,27.612856260899573,504373,MMTC
2019-04-22,26.579221725463867,26.87454566025284,26.43155975806938,26.87454566025284,544591,MMTC
2019-04-23,26.48077964782715,26.776105458676714,26.283897651551214,26.579221584777002,618029,MMTC
2019-04-24,26.776103973388672,27.169869821721868,26.579220110410237,26.874544027254217,1009650,MMTC
2019-04-25,26.38233757019043,26.77610531589004,26.23467560436496,26.726883408865707,480603,MMTC
2019-04-26,26.185455322265625,26.530001157615914,25.988571451315817,26.431559222141008,431885,MMTC
2019-04-30,25.89012908935547,26.185454890915306,25.545585137304567,26.185454890915306,453240,MMTC
2019-05-02,25.34870147705078,25.939351207380593,25.20103951387426,25.594805374886224,713763,MMTC
2019-05-03,25.299482345581055,25.545586252142645,25.15181849954506,25.348702375843853,458945,MMTC
2019-05-06,25.201040267944336,25.496364203134114,24.80727439515004,25.004156392735293,330259,MMTC
2019-05-07,24.90571403503418,25.2994817788104,24.807273976713883,25.10259790692229,265841,MMTC
2019-05-08,24.364286422729492,24.807274199646812,24.315066393127022,24.659610355591855,397481,MMTC
2019-05-09,24.315065383911133,24.46272734421349,24.167401545985083,24.265843478727884,328350,MMTC
2019-05-10,24.364286422729492,24.659610355591855,24.16740254907207,24.315066393127022,313731,MMTC
2019-05-13,23.773635864257812,24.511947548723107,23.67519393080436,24.511947548723107,207122,MMTC
2019-05-14,23.822858810424805,24.167402776126654,23.33065099928069,23.921298870554597,316864,MMTC
2019-05-15,23.576753616333008,24.068961400576924,23.478311683959486,23.970519468203403,264832,MMTC
2019-05-16,23.625974655151367,23.921298587291254,23.330650723011484,23.478312689081427,379198,MMTC
2019-05-17,23.52753257751465,23.97052035069251,23.33065058314297,23.625974513512368,386932,MMTC
2019-05-20,25.201040267944336,26.53000173154591,23.970520741947286,24.610390519940996,1421484,MMTC
2019-05-21,24.7580509185791,25.397920656023253,24.364285070738365,25.397920656023253,365644,MMTC
2019-05-22,24.807273864746094,24.95493582918382,24.364286093809152,24.90571392262208,396068,MMTC
2019-05-23,24.90571403503418,25.988571575171267,24.758052069929978,25.10259790692229,786430,MMTC
2019-05-24,25.791688919067383,26.087012841697494,24.856493368032517,24.954935301450455,1188444,MMTC
2019-05-27,26.874544143676758,27.071428007508107,25.840908552621375,25.840908552621375,1021486,MMTC
2019-05-28,27.268312454223633,27.662078312679743,26.53000076550953,27.071428586183718,1123138,MMTC
2019-05-29,26.726882934570312,27.465194628219347,26.480779036687302,27.317532665014287,595893,MMTC
2019-05-30,27.02220916748047,27.46519506412639,26.48077945697044,26.874545324308066,1077935,MMTC
2019-05-31,25.840909957885742,26.972987542420743,25.79168992806309,26.972987542420743,681275,MMTC
2019-06-03,25.250259399414062,25.840909126399364,25.151817465312558,25.79168909816047,222427,MMTC
2019-06-04,25.840909957885742,26.283897736784724,25.00415630753421,25.201040182072376,840923,MMTC
2019-06-06,25.4471435546875,25.791689389117742,25.34870161947547,25.791689389117742,264027,MMTC
2019-06-07,25.102598190307617,25.496364060905332,24.90571431619687,25.496364060905332,273227,MMTC
2019-06-10,24.807273864746094,25.299481664621023,24.61038999374662,25.201039729121288,287685,MMTC
2019-06-11,24.7580509185791,25.151816766419834,24.41350509760958,24.807272823073987,545487,MMTC
2019-06-12,24.56117057800293,24.90571454441827,24.462728640045494,24.80727448408463,407869,MMTC
2019-06-13,24.216623306274414,24.61038915726593,24.019739441966813,24.61038915726593,311412,MMTC
2019-06-14,23.822858810424805,24.315066621568924,23.77363690273612,24.068962715996864,216603,MMTC
2019-06-17,23.576753616333008,23.9212975632048,23.33064972421105,23.822857508454966,268616,MMTC
2019-06-18,23.330650329589844,23.77363622032966,23.1337664597341,23.77363622032966,337814,MMTC
2019-06-19,22.54311752319336,23.527533151958345,22.297013616002115,23.478313121569617,432176,MMTC
2019-06-20,22.93688201904297,23.28142784390386,21.952466449511103,22.641558099232885,418836,MMTC
2019-06-21,22.98610496520996,23.37987083533292,22.838442998616824,23.035324994866414,304617,MMTC
2019-06-24,22.838441848754883,23.232207699052655,22.73999991677452,22.986103807913587,197063,MMTC
2019-06-25,23.281429290771484,23.576755106558828,22.34623556817108,22.690779536820603,774598,MMTC
2019-06-26,24.216623306274414,24.51194722511213,23.625973590975295,23.625973590975295,1203790,MMTC
2019-06-27,24.315065383911133,24.954935130303806,24.068961490865973,24.11818151842553,450033,MMTC
2019-06-28,24.46272850036621,24.905714402209593,24.019740720899048,24.561170437761557,886395,MMTC
2019-07-01,24.216623306274414,24.75805111668479,24.118181374120613,24.708831089419732,304196,MMTC
2019-07-02,23.822858810424805,24.315066621568924,23.675194964982538,24.265844713880238,328624,MMTC
2019-07-03,24.315065383911133,24.610389304515845,23.675193759894764,23.921297652939923,685934,MMTC
2019-07-04,24.46272850036621,24.856494372323812,24.315066533085083,24.758052434928466,544494,MMTC
2019-07-05,23.576753616333008,24.610389212195756,23.478311683959486,24.511947279822234,502028,MMTC
2019-07-08,22.54311752319336,23.13376727597711,22.49389749280463,23.13376727597711,399510,MMTC
2019-07-09,22.690778732299805,22.93688263125153,22.198570934396347,22.346234775866378,293141,MMTC
2019-07-10,22.297012329101562,23.035324008062698,22.149350368834074,22.641558154808166,286352,MMTC
2019-07-11,22.346235275268555,22.641559209561144,22.19857143049848,22.49389724241485,380272,MMTC
2019-07-12,22.493896484375,22.7400003805331,22.2477925882169,22.346234522204885,351056,MMTC
2019-07-15,22.247793197631836,22.641559066746144,22.100131231416942,22.641559066746144,224198,MMTC
2019-07-16,22.297012329101562,22.44467428936905,22.05090843611452,22.34623423427319,155160,MMTC
2019-07-17,22.198570251464844,22.59233797977247,22.10013019701162,22.24779215631514,241906,MMTC
2019-07-18,21.903247833251953,22.297013710909248,21.85402780265372,22.19857177208897,282415,MMTC
2019-07-19,21.312597274780273,22.050908971673056,21.21415533966982,21.952467036562602,309357,MMTC
2019-07-22,20.525066375732422,21.31259813308415,20.37740440593195,21.31259813308415,368750,MMTC
2019-07-23,20.47584342956543,20.820389260052444,20.278961439018364,20.574285363650823,326771,MMTC
2019-07-24,20.03285789489746,20.574285725452626,19.835974023264445,20.47584378963612,370194,MMTC
2019-07-25,20.229740142822266,20.57428598369277,20.13130008339393,20.475844046640656,372530,MMTC
2019-07-26,20.278961181640625,20.377403114476607,19.835973422690557,20.180519248804643,260690,MMTC
2019-07-29,20.13129997253418,20.574285870393567,19.835974163004156,20.37740387499732,237387,MMTC
2019-07-30,19.63909149169922,20.820389056291898,19.442207625455254,20.18051930743457,520384,MMTC
2019-07-31,19.63909149169922,19.83597348031948,19.048441770591026,19.491427653204394,460633,MMTC
2019-08-01,19.14688491821289,19.885196647023818,18.950001039480448,19.639092737420174,496643,MMTC
2019-08-02,18.802337646484375,19.146883469382715,18.50701185073279,18.949999605548328,381859,MMTC
2019-08-05,17.867141723632812,18.556233354539582,17.621037837969485,18.556233354539582,371515,MMTC
2019-08-06,18.16246795654297,18.310129916022245,17.374934376614025,17.374934376614025,349140,MMTC
2019-08-07,18.01480484008789,18.457792613870282,17.76870093856962,18.16246868309786,339385,MMTC
2019-08-08,18.900779724121094,19.442207537404396,17.91636415260695,17.91636415260695,649495,MMTC
2019-08-09,18.703895568847656,19.343765304888763,18.45779167978387,19.097661415824977,312648,MMTC
2019-08-13,18.11324691772461,18.851558628047275,18.0148049808235,18.802338598408607,248798,MMTC
2019-08-14,18.65467643737793,19.097662332378757,18.014804793003808,18.310130600628113,330232,MMTC
2019-08-16,20.47584342956543,21.066493156454065,18.802338060608637,19.048441957010258,2033247,MMTC
2019-08-19,19.885194778442383,21.017272280714774,19.737530944456886,20.47584260388979,558489,MMTC
2019-08-20,18.900779724121094,20.032857255837623,18.85155781897117,19.93441532316147,364759,MMTC
2019-08-21,18.55623435974121,19.392987991848663,18.211688525623586,18.90078019385884,581551,MMTC
2019-08-22,17.719480514526367,18.65467607050919,17.325714656394968,18.260908334754074,412287,MMTC
2019-08-23,17.52259635925293,18.359349967573007,16.93194852055517,17.571818264226867,753967,MMTC
2019-08-26,17.817922592163086,18.211688453470128,17.424156730856048,17.91636452689578,522617,MMTC
2019-08-27,19.245323181152344,19.540648971647787,17.768699861546068,17.965583721876364,1214007,MMTC
2019-08-28,18.359350204467773,19.44220771875883,18.21168824288802,19.44220771875883,595834,MMTC
2019-08-29,20.377403259277344,21.01727301082256,18.703896022044894,18.900779889115906,3654874,MMTC
2019-08-30,19.786754608154297,20.278962424886377,19.19610485255104,20.278962424886377,1050328,MMTC
2019-09-03,19.688312530517578,20.426624250411987,18.85155887244582,19.442208623886106,1059868,MMTC
2019-09-04,19.688312530517578,20.032858375326395,19.442208623886106,19.688312530517578,600357,MMTC
2019-09-05,20.229740142822266,20.820389887511162,19.688312305471317,19.688312305471317,1684345,MMTC
2019-09-06,20.180519104003906,20.623506859775418,19.98363523974464,20.328181063386516,822344,MMTC
2019-09-09,20.377403259277344,20.62350715430425,20.08207745867083,20.27896132574184,712187,MMTC
2019-09-11,21.214155197143555,21.50948100049078,20.229739607900257,20.426623476798408,1365768,MMTC
2019-09-12,21.755584716796875,22.444674496959774,20.968051125380217,21.263376926270354,1905927,MMTC
2019-09-13,25.693246841430664,26.087012695268466,21.361818693967432,21.952466535912286,12128894,MMTC
2019-09-16,24.364286422729492,26.13623377515122,24.1181825194696,25.39792206537154,5987862,MMTC
2019-09-17,20.328182220458984,21.952467621368765,20.180520252671514,21.85402756125964,10752906,MMTC
2019-09-18,18.950000762939453,20.57428616709522,18.605454918997612,20.377404168859737,5873540,MMTC
2019-09-19,18.5,19.5,18.299999237060547,19.350000381469727,3769151,MMTC
2019-09-20,18.399999618530273,19.5,18.100000381469727,18.600000381469727,3117762,MMTC
2019-09-23,18.700000762939453,19.100000381469727,18.5,18.600000381469727,1540187,MMTC
2019-09-24,18.450000762939453,18.899999618530273,18.350000381469727,18.600000381469727,952306,MMTC
2019-09-25,18.100000381469727,18.450000762939453,17.950000762939453,18.450000762939453,845950,MMTC
2019-09-26,17.850000381469727,18.200000762939453,17.799999237060547,18.200000762939453,1037952,MMTC
2019-09-27,17.649999618530273,18.100000381469727,17.600000381469727,17.950000762939453,765529,MMTC
2019-09-30,16.600000381469727,17.600000381469727,16.0,17.600000381469727,1240931,MMTC
2019-10-01,16.450000762939453,17.600000381469727,16.149999618530273,16.649999618530273,1266603,MMTC
2019-10-03,15.75,16.299999237060547,15.100000381469727,16.200000762939453,814545,MMTC
2019-10-04,16.25,16.5,15.800000190734863,16.0,990643,MMTC
2019-10-07,15.649999618530273,16.5,15.449999809265137,16.450000762939453,622464,MMTC
2019-10-09,15.399999618530273,15.800000190734863,15.25,15.649999618530273,420819,MMTC
2019-10-10,15.100000381469727,15.5,14.949999809265137,15.399999618530273,612338,MMTC
2019-10-11,14.949999809265137,15.300000190734863,14.75,15.149999618530273,744898,MMTC
2019-10-14,14.449999809265137,15.0,14.399999618530273,15.0,545628,MMTC
2019-10-15,14.300000190734863,14.5,14.149999618530273,14.25,566006,MMTC
2019-10-16,15.699999809265137,16.399999618530273,14.149999618530273,14.149999618530273,3181261,MMTC
2019-10-17,15.600000381469727,16.25,15.300000190734863,15.850000381469727,1242264,MMTC
2019-10-18,18.25,18.700000762939453,15.550000190734863,15.550000190734863,7999452,MMTC
2019-10-22,17.350000381469727,18.75,17.299999237060547,18.25,1748146,MMTC
2019-10-23,17.399999618530273,17.700000762939453,16.700000762939453,17.5,717399,MMTC
2019-10-24,17.75,18.700000762939453,17.600000381469727,18.299999237060547,1401231,MMTC
2019-10-25,17.25,17.950000762939453,17.100000381469727,17.950000762939453,812029,MMTC
2019-10-27,17.75,18.200000762939453,17.350000381469727,17.399999618530273,321235,MMTC
2019-10-29,18.350000381469727,18.700000762939453,18.0,18.350000381469727,1745008,MMTC
2019-10-30,18.75,19.200000762939453,18.450000762939453,18.700000762939453,2311675,MMTC
2019-10-31,19.149999618530273,19.549999237060547,18.850000381469727,18.899999618530273,1355284,MMTC
2019-11-01,19.399999618530273,19.700000762939453,18.649999618530273,19.299999237060547,1588906,MMTC
2019-11-04,19.600000381469727,19.950000762939453,19.100000381469727,19.5,1795905,MMTC
2019-11-05,19.049999237060547,19.700000762939453,18.700000762939453,19.649999618530273,890580,MMTC
2019-11-06,18.899999618530273,19.399999618530273,18.75,19.399999618530273,856927,MMTC
2019-11-07,19.100000381469727,19.850000381469727,18.75,18.950000762939453,1400691,MMTC
2019-11-08,18.649999618530273,19.149999618530273,18.299999237060547,19.0,896940,MMTC
2019-11-11,19.549999237060547,19.799999237060547,19.149999618530273,19.799999237060547,1777699,MMTC
2019-11-13,19.049999237060547,19.700000762939453,18.799999237060547,19.5,954084,MMTC
2019-11-14,17.75,18.5,17.5,18.450000762939453,987111,MMTC
2019-11-15,17.75,18.0,17.299999237060547,17.75,686307,MMTC
2019-11-18,18.049999237060547,18.299999237060547,17.850000381469727,18.0,501910,MMTC
2019-11-19,18.450000762939453,18.75,18.049999237060547,18.100000381469727,1064559,MMTC
2019-11-20,18.899999618530273,19.799999237060547,18.299999237060547,18.600000381469727,3338374,MMTC
2019-11-21,18.200000762939453,19.0,18.149999618530273,19.0,852881,MMTC
2019-11-22,18.100000381469727,18.350000381469727,17.799999237060547,18.25,684207,MMTC
2019-11-25,18.399999618530273,19.100000381469727,18.0,18.0,1630147,MMTC
2019-11-26,18.100000381469727,18.700000762939453,18.049999237060547,18.399999618530273,519000,MMTC
2019-11-27,18.0,18.25,17.799999237060547,18.100000381469727,436244,MMTC
2019-11-28,17.950000762939453,18.299999237060547,17.799999237060547,18.149999618530273,384528,MMTC
2019-11-29,18.0,18.399999618530273,17.899999618530273,18.0,549099,MMTC
2019-12-02,17.950000762939453,18.25,17.899999618530273,18.100000381469727,488310,MMTC
2019-12-03,17.75,18.200000762939453,17.649999618530273,18.0,471338,MMTC
2019-12-04,17.649999618530273,17.950000762939453,17.5,17.75,421724,MMTC
2019-12-05,17.950000762939453,18.100000381469727,17.600000381469727,17.75,432118,MMTC
2019-12-06,20.0,21.5,19.75,20.799999237060547,12712702,MMTC
2019-12-09,18.75,19.75,18.649999618530273,19.75,1573429,MMTC
2019-12-10,17.899999618530273,18.799999237060547,17.799999237060547,18.75,930742,MMTC
2019-12-11,17.5,17.899999618530273,17.299999237060547,17.649999618530273,642723,MMTC
2019-12-12,17.899999618530273,18.100000381469727,17.700000762939453,17.75,512279,MMTC
2019-12-13,18.0,18.299999237060547,17.600000381469727,18.200000762939453,709168,MMTC
2019-12-16,18.350000381469727,18.600000381469727,17.850000381469727,18.200000762939453,847954,MMTC
2019-12-17,19.450000762939453,19.799999237060547,18.600000381469727,18.600000381469727,2313739,MMTC
2019-12-18,20.399999618530273,22.899999618530273,19.5,19.799999237060547,6822456,MMTC
2019-12-19,19.549999237060547,20.649999618530273,19.399999618530273,20.5,1130486,MMTC
2019-12-20,19.049999237060547,19.75,18.75,19.399999618530273,1088122,MMTC
2019-12-23,19.049999237060547,19.450000762939453,18.850000381469727,19.049999237060547,758963,MMTC
2019-12-24,18.950000762939453,19.200000762939453,18.899999618530273,19.200000762939453,353747,MMTC
2019-12-26,18.75,19.149999618530273,18.600000381469727,19.0,681047,MMTC
2019-12-27,19.100000381469727,19.399999618530273,18.700000762939453,18.75,582329,MMTC
2019-12-30,18.75,19.049999237060547,18.600000381469727,19.0,497275,MMTC
2019-12-31,18.75,19.149999618530273,18.700000762939453,18.850000381469727,631562,MMTC
2020-01-01,18.75,19.049999237060547,18.649999618530273,18.850000381469727,384009,MMTC
2020-01-02,20.200000762939453,21.100000381469727,18.75,18.899999618530273,7788468,MMTC
2020-01-03,19.549999237060547,20.399999618530273,19.450000762939453,20.100000381469727,1520774,MMTC
2020-01-06,18.799999237060547,19.399999618530273,18.700000762939453,19.399999618530273,686732,MMTC
2020-01-07,18.899999618530273,19.299999237060547,18.799999237060547,19.049999237060547,534848,MMTC
2020-01-08,20.75,21.899999618530273,18.450000762939453,18.5,12781759,MMTC
2020-01-09,20.299999237060547,21.299999237060547,20.200000762939453,21.049999237060547,2011204,MMTC
2020-01-10,20.399999618530273,21.200000762939453,20.25,20.450000762939453,1468824,MMTC
2020-01-13,20.649999618530273,20.950000762939453,20.25,20.450000762939453,1277401,MMTC
2020-01-14,20.350000381469727,20.799999237060547,20.200000762939453,20.649999618530273,610623,MMTC
2020-01-15,20.799999237060547,21.200000762939453,20.200000762939453,20.399999618530273,1460806,MMTC
2020-01-16,23.350000381469727,24.350000381469727,21.200000762939453,21.399999618530273,14362138,MMTC
2020-01-17,22.549999237060547,23.5,22.299999237060547,23.450000762939453,1695228,MMTC
2020-01-20,22.600000381469727,23.399999618530273,22.299999237060547,22.899999618530273,1408851,MMTC
2020-01-21,22.149999618530273,22.75,22.049999237060547,22.549999237060547,790875,MMTC
2020-01-22,21.799999237060547,22.5,21.450000762939453,22.299999237060547,1170772,MMTC
2020-01-23,22.149999618530273,22.700000762939453,21.25,21.649999618530273,1613646,MMTC
2020-01-24,22.200000762939453,23.149999618530273,22.0,22.299999237060547,1504995,MMTC
2020-01-27,21.700000762939453,22.450000762939453,21.600000381469727,22.299999237060547,891051,MMTC
2020-01-28,21.049999237060547,21.899999618530273,20.899999618530273,21.649999618530273,850921,MMTC
2020-01-29,21.350000381469727,21.700000762939453,21.100000381469727,21.299999237060547,736206,MMTC
2020-01-30,20.850000381469727,21.5,20.700000762939453,21.5,630812,MMTC
2020-01-31,20.299999237060547,21.149999618530273,20.149999618530273,21.0,745756,MMTC
2020-02-03,19.149999618530273,19.450000762939453,18.799999237060547,19.399999618530273,767700,MMTC
2020-02-04,19.350000381469727,20.049999237060547,19.200000762939453,19.299999237060547,703854,MMTC
2020-02-05,19.850000381469727,20.25,19.299999237060547,19.549999237060547,960808,MMTC
2020-02-06,20.149999618530273,20.850000381469727,20.049999237060547,20.100000381469727,802088,MMTC
2020-02-07,19.899999618530273,20.700000762939453,19.0,20.299999237060547,1043699,MMTC
2020-02-10,19.450000762939453,20.100000381469727,19.149999618530273,20.049999237060547,626030,MMTC
2020-02-11,19.5,20.200000762939453,19.25,19.5,921070,MMTC
2020-02-12,21.700000762939453,22.5,20.100000381469727,20.399999618530273,10461797,MMTC
2020-02-13,20.850000381469727,21.600000381469727,20.75,21.600000381469727,1034165,MMTC
2020-02-14,20.399999618530273,21.25,20.200000762939453,20.899999618530273,730025,MMTC
2020-02-17,19.350000381469727,20.399999618530273,19.25,20.25,1225161,MMTC
2020-02-18,19.299999237060547,19.5,18.75,19.299999237060547,729120,MMTC
2020-02-19,19.549999237060547,19.799999237060547,19.200000762939453,19.700000762939453,802162,MMTC
2020-02-20,19.399999618530273,20.149999618530273,19.25,19.549999237060547,947375,MMTC
2020-02-24,19.0,19.600000381469727,18.899999618530273,19.200000762939453,505399,MMTC
2020-02-25,19.049999237060547,19.450000762939453,18.600000381469727,19.0,689790,MMTC
2020-02-26,18.549999237060547,19.299999237060547,18.5,19.299999237060547,501345,MMTC
2020-02-27,18.149999618530273,18.75,18.0,18.75,623466,MMTC
2020-02-28,17.049999237060547,17.700000762939453,17.0,17.700000762939453,745217,MMTC
2020-03-02,17.25,17.850000381469727,17.049999237060547,17.25,657616,MMTC
2020-03-03,17.049999237060547,17.549999237060547,16.799999237060547,17.299999237060547,617827,MMTC
2020-03-04,16.600000381469727,17.5,16.350000381469727,17.100000381469727,552376,MMTC
2020-03-05,16.649999618530273,17.049999237060547,16.299999237060547,16.700000762939453,647486,MMTC
2020-03-06,15.5,16.0,15.199999809265137,16.0,692279,MMTC
2020-03-09,14.350000381469727,15.0,14.149999618530273,14.600000381469727,899144,MMTC
2020-03-11,14.149999618530273,14.949999809265137,13.899999618530273,14.600000381469727,868249,MMTC
2020-03-12,13.0,13.899999618530273,12.899999618530273,13.899999618530273,833601,MMTC
2020-03-13,13.0,13.649999618530273,10.5,12.449999809265137,1826112,MMTC
2020-03-16,12.5,13.0,12.149999618530273,12.699999809265137,579556,MMTC
